Device,DType,BS,SeqLenQ,SeqLenKV,HiddenSize,IntermediateSize,Ops(up)(M),Size(MB),TFLOPs,BW(TB/s),Memory(us),Compute(us),ProjectLatency(us),Bound
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
IntelGaudi2C,BF16,256,1,1024,4096,11008,22016.0,93.38,280.8,2.46,39.8,82.21,94.88,compute
