Model,Device,PP,TP,DType,BS,Input,Output,Operation,SeqLenQ,SeqLenKV,NumOps(G),Memory(GB),TopsRF(TFlops),AI,Bound
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,1024,512,gate(w3),1024,1024,57344.0,18.11,280.8,3166.54,compute
,,,,,,,,,,,,,,,
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,2048,128,qkvo_proj,2048,2048,256.0,0.25,280.8,1024.0,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,2048,128,q@k_T,2048,2048,32.0,0.27,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,2048,128,softmax,2048,2048,0.62,0.5,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,2048,128,score@v,2048,2048,32.0,0.27,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,2048,128,up(w1),2048,2048,224.0,0.18,280.8,1246.61,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,2048,128,down(w2),2048,2048,224.0,0.18,280.8,1246.61,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,2048,128,gate(w3),2048,2048,224.0,0.18,280.8,1246.61,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,2048,128,qkvo_proj,2048,2048,512.0,0.38,280.8,1365.33,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,2048,128,q@k_T,2048,2048,64.0,0.54,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,2048,128,softmax,2048,2048,1.25,1.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,2048,128,score@v,2048,2048,64.0,0.54,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,2048,128,up(w1),2048,2048,448.0,0.25,280.8,1792.0,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,2048,128,down(w2),2048,2048,448.0,0.25,280.8,1792.0,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,2048,128,gate(w3),2048,2048,448.0,0.25,280.8,1792.0,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,2048,128,qkvo_proj,2048,2048,1024.0,0.62,280.8,1638.4,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,2048,128,q@k_T,2048,2048,128.0,1.08,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,2048,128,softmax,2048,2048,2.5,2.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,2048,128,score@v,2048,2048,128.0,1.08,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,2048,128,up(w1),2048,2048,896.0,0.39,280.8,2293.76,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,2048,128,down(w2),2048,2048,896.0,0.39,280.8,2293.76,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,2048,128,gate(w3),2048,2048,896.0,0.39,280.8,2293.76,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,2048,128,qkvo_proj,2048,2048,2048.0,1.12,280.8,1820.44,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,2048,128,q@k_T,2048,2048,256.0,2.16,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,2048,128,softmax,2048,2048,5.0,4.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,2048,128,score@v,2048,2048,256.0,2.16,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,2048,128,up(w1),2048,2048,1792.0,0.67,280.8,2667.16,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,2048,128,down(w2),2048,2048,1792.0,0.67,280.8,2667.16,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,2048,128,gate(w3),2048,2048,1792.0,0.67,280.8,2667.16,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,2048,128,qkvo_proj,2048,2048,4096.0,2.12,280.8,1927.53,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,2048,128,q@k_T,2048,2048,512.0,4.31,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,2048,128,softmax,2048,2048,10.0,8.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,2048,128,score@v,2048,2048,512.0,4.31,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,2048,128,up(w1),2048,2048,3584.0,1.23,280.8,2903.49,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,2048,128,down(w2),2048,2048,3584.0,1.23,280.8,2903.49,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,2048,128,gate(w3),2048,2048,3584.0,1.23,280.8,2903.49,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,2048,128,qkvo_proj,2048,2048,8192.0,4.12,280.8,1985.94,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,2048,128,q@k_T,2048,2048,1024.0,8.62,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,2048,128,softmax,2048,2048,20.0,16.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,2048,128,score@v,2048,2048,1024.0,8.62,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,2048,128,up(w1),2048,2048,7168.0,2.36,280.8,3038.09,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,2048,128,down(w2),2048,2048,7168.0,2.36,280.8,3038.09,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,2048,128,gate(w3),2048,2048,7168.0,2.36,280.8,3038.09,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,2048,128,qkvo_proj,2048,2048,16384.0,8.12,280.8,2016.49,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,2048,128,q@k_T,2048,2048,2048.0,17.25,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,2048,128,softmax,2048,2048,40.0,32.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,2048,128,score@v,2048,2048,2048.0,17.25,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,2048,128,up(w1),2048,2048,14336.0,4.61,280.8,3110.18,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,2048,128,down(w2),2048,2048,14336.0,4.61,280.8,3110.18,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,2048,128,gate(w3),2048,2048,14336.0,4.61,280.8,3110.18,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,2048,128,qkvo_proj,2048,2048,32768.0,16.12,280.8,2032.12,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,2048,128,q@k_T,2048,2048,4096.0,34.5,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,2048,128,softmax,2048,2048,80.0,64.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,2048,128,score@v,2048,2048,4096.0,34.5,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,2048,128,up(w1),2048,2048,28672.0,9.11,280.8,3147.53,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,2048,128,down(w2),2048,2048,28672.0,9.11,280.8,3147.53,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,2048,128,gate(w3),2048,2048,28672.0,9.11,280.8,3147.53,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,2048,128,qkvo_proj,2048,2048,65536.0,32.12,280.8,2040.03,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,2048,128,q@k_T,2048,2048,8192.0,69.0,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,2048,128,softmax,2048,2048,160.0,128.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,2048,128,score@v,2048,2048,8192.0,69.0,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,2048,128,up(w1),2048,2048,57344.0,18.11,280.8,3166.54,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,2048,128,down(w2),2048,2048,57344.0,18.11,280.8,3166.54,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,2048,128,gate(w3),2048,2048,57344.0,18.11,280.8,3166.54,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,2048,128,qkvo_proj,2048,2048,131072.0,64.12,280.8,2044.01,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,2048,128,q@k_T,2048,2048,16384.0,138.0,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,2048,128,softmax,2048,2048,320.0,256.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,2048,128,score@v,2048,2048,16384.0,138.0,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,2048,128,up(w1),2048,2048,114688.0,36.11,280.8,3176.13,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,2048,128,down(w2),2048,2048,114688.0,36.11,280.8,3176.13,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,2048,128,gate(w3),2048,2048,114688.0,36.11,280.8,3176.13,compute
,,,,,,,,,,,,,,,
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,2048,512,qkvo_proj,2048,2048,256.0,0.25,280.8,1024.0,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,2048,512,q@k_T,2048,2048,32.0,0.27,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,2048,512,softmax,2048,2048,0.62,0.5,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,2048,512,score@v,2048,2048,32.0,0.27,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,2048,512,up(w1),2048,2048,224.0,0.18,280.8,1246.61,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,2048,512,down(w2),2048,2048,224.0,0.18,280.8,1246.61,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,2048,512,gate(w3),2048,2048,224.0,0.18,280.8,1246.61,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,2048,512,qkvo_proj,2048,2048,512.0,0.38,280.8,1365.33,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,2048,512,q@k_T,2048,2048,64.0,0.54,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,2048,512,softmax,2048,2048,1.25,1.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,2048,512,score@v,2048,2048,64.0,0.54,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,2048,512,up(w1),2048,2048,448.0,0.25,280.8,1792.0,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,2048,512,down(w2),2048,2048,448.0,0.25,280.8,1792.0,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,2048,512,gate(w3),2048,2048,448.0,0.25,280.8,1792.0,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,2048,512,qkvo_proj,2048,2048,1024.0,0.62,280.8,1638.4,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,2048,512,q@k_T,2048,2048,128.0,1.08,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,2048,512,softmax,2048,2048,2.5,2.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,2048,512,score@v,2048,2048,128.0,1.08,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,2048,512,up(w1),2048,2048,896.0,0.39,280.8,2293.76,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,2048,512,down(w2),2048,2048,896.0,0.39,280.8,2293.76,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,2048,512,gate(w3),2048,2048,896.0,0.39,280.8,2293.76,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,2048,512,qkvo_proj,2048,2048,2048.0,1.12,280.8,1820.44,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,2048,512,q@k_T,2048,2048,256.0,2.16,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,2048,512,softmax,2048,2048,5.0,4.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,2048,512,score@v,2048,2048,256.0,2.16,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,2048,512,up(w1),2048,2048,1792.0,0.67,280.8,2667.16,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,2048,512,down(w2),2048,2048,1792.0,0.67,280.8,2667.16,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,2048,512,gate(w3),2048,2048,1792.0,0.67,280.8,2667.16,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,2048,512,qkvo_proj,2048,2048,4096.0,2.12,280.8,1927.53,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,2048,512,q@k_T,2048,2048,512.0,4.31,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,2048,512,softmax,2048,2048,10.0,8.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,2048,512,score@v,2048,2048,512.0,4.31,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,2048,512,up(w1),2048,2048,3584.0,1.23,280.8,2903.49,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,2048,512,down(w2),2048,2048,3584.0,1.23,280.8,2903.49,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,2048,512,gate(w3),2048,2048,3584.0,1.23,280.8,2903.49,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,2048,512,qkvo_proj,2048,2048,8192.0,4.12,280.8,1985.94,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,2048,512,q@k_T,2048,2048,1024.0,8.62,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,2048,512,softmax,2048,2048,20.0,16.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,2048,512,score@v,2048,2048,1024.0,8.62,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,2048,512,up(w1),2048,2048,7168.0,2.36,280.8,3038.09,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,2048,512,down(w2),2048,2048,7168.0,2.36,280.8,3038.09,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,2048,512,gate(w3),2048,2048,7168.0,2.36,280.8,3038.09,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,2048,512,qkvo_proj,2048,2048,16384.0,8.12,280.8,2016.49,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,2048,512,q@k_T,2048,2048,2048.0,17.25,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,2048,512,softmax,2048,2048,40.0,32.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,2048,512,score@v,2048,2048,2048.0,17.25,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,2048,512,up(w1),2048,2048,14336.0,4.61,280.8,3110.18,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,2048,512,down(w2),2048,2048,14336.0,4.61,280.8,3110.18,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,2048,512,gate(w3),2048,2048,14336.0,4.61,280.8,3110.18,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,2048,512,qkvo_proj,2048,2048,32768.0,16.12,280.8,2032.12,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,2048,512,q@k_T,2048,2048,4096.0,34.5,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,2048,512,softmax,2048,2048,80.0,64.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,2048,512,score@v,2048,2048,4096.0,34.5,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,2048,512,up(w1),2048,2048,28672.0,9.11,280.8,3147.53,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,2048,512,down(w2),2048,2048,28672.0,9.11,280.8,3147.53,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,2048,512,gate(w3),2048,2048,28672.0,9.11,280.8,3147.53,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,2048,512,qkvo_proj,2048,2048,65536.0,32.12,280.8,2040.03,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,2048,512,q@k_T,2048,2048,8192.0,69.0,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,2048,512,softmax,2048,2048,160.0,128.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,2048,512,score@v,2048,2048,8192.0,69.0,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,2048,512,up(w1),2048,2048,57344.0,18.11,280.8,3166.54,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,2048,512,down(w2),2048,2048,57344.0,18.11,280.8,3166.54,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,2048,512,gate(w3),2048,2048,57344.0,18.11,280.8,3166.54,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,2048,512,qkvo_proj,2048,2048,131072.0,64.12,280.8,2044.01,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,2048,512,q@k_T,2048,2048,16384.0,138.0,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,2048,512,softmax,2048,2048,320.0,256.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,2048,512,score@v,2048,2048,16384.0,138.0,280.8,118.72,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,2048,512,up(w1),2048,2048,114688.0,36.11,280.8,3176.13,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,2048,512,down(w2),2048,2048,114688.0,36.11,280.8,3176.13,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,2048,512,gate(w3),2048,2048,114688.0,36.11,280.8,3176.13,compute
,,,,,,,,,,,,,,,
