Device,DType,BS,HeadsQ,HeadsKV,SeqLenQ,SeqLenKV,HeadDim,Ops(QK+SV)(M),Size(MB),TFLOPs,BW(TB/s),Memory(us),Compute(us),ProjectLatency(us),Bound
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,24,32,8,1,128,128,144.0,37.5,2.19,1.5,26.2,68.83,68.83,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,28,32,8,1,128,128,168.0,43.75,2.19,1.5,30.57,80.3,80.3,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
IntelGaudi2C,BF16,32,32,8,1,128,128,192.0,50.0,2.19,1.5,34.94,91.77,91.77,compute
